,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Color,Airbags,Turbo,Mileage_BIN,left wheel,right wheel
208,72130,1885.0,porsche,panamera,2010,hatchback,1,petrol,3.41,196800.0,8.0,tiptronic,4x4,white,8,0,5.0,1,0
209,21639,0.0,hyundai,veloster,2015,hatchback,0,petrol,1.6,17200.0,4.0,tiptronic,Front,red,10,0,0.0,1,0
210,36692,0.0,toyota,rav 4 xle sport,2013,jeep,0,petrol,2.5,120000.0,4.0,tiptronic,Front,white,0,0,3.0,1,0
211,12231,1266.0,toyota,aqua,2014,hatchback,0,hybrid,1.5,66000.0,4.0,variator,Front,silver,4,0,1.0,0,1
212,3136,0.0,toyota,sienta,2004,sedan,0,petrol,1.5,300000.0,4.0,variator,Front,beige,4,0,8.0,0,1
213,10663,0.0,toyota,prius,2009,sedan,1,hybrid,1.8,230000.0,4.0,variator,Front,grey,6,0,6.0,1,0
214,5620,447.0,honda,fit,2013,hatchback,1,petrol,1.3,110467.0,4.0,automatic,Front,white,4,0,3.0,1,0
215,19130,2109.1000000000004,mercedes-benz,cls 550,2010,sedan,1,petrol,3.41,157000.0,4.0,automatic,Front,grey,10,0,4.0,1,0
216,9408,1111.0,honda,fit,2012,hatchback,0,hybrid,1.3,64000.0,4.0,variator,Front,black,4,0,1.0,0,1
217,15367,640.0,volkswagen,passat,2013,sedan,1,diesel,2.0,179200.0,4.0,tiptronic,Front,white,16,0,5.0,1,0
218,5959,1730.0,chevrolet,avalanche,2011,sedan,1,petrol,3.41,246976.0,8.0,automatic,Front,black,12,0,7.0,1,0
219,26594,777.0,hyundai,h1,2014,minivan,1,diesel,2.5,179918.0,4.0,automatic,Front,silver,4,0,5.0,1,0
220,36065,779.0,toyota,avalon limited,2013,sedan,1,hybrid,2.5,92200.0,4.0,tiptronic,Front,beige,12,0,2.0,1,0
221,26343,730.0,kia,cerato k3,2016,sedan,1,diesel,1.6,29000.0,4.0,tiptronic,Front,silver,8,0,0.0,1,0
222,549,862.0,mazda,cx-7,2011,sedan,1,petrol,2.5,216550.0,4.0,automatic,Front,black,12,0,6.0,1,0
223,6000,0.0,jeep,grand cherokee,1993,jeep,0,petrol,3.41,240000.0,6.0,automatic,4x4,green,5,0,6.0,1,0
224,40142,1811.0,lexus,gx 470,2010,jeep,1,petrol,3.41,343306.2,8.0,automatic,4x4,grey,0,0,9.0,1,0
225,14000,585.0,hyundai,elantra,2013,sedan,0,petrol,1.8,50000.0,4.0,tiptronic,Front,grey,10,0,1.0,1,0
226,17923,473.0,chevrolet,cruze,2014,sedan,1,petrol,1.4,127842.0,4.0,automatic,Front,white,4,0,3.0,1,0
227,54518,831.0,hyundai,tucson,2017,jeep,1,petrol,1.6,40193.0,4.0,automatic,Front,black,4,0,1.0,1,0
228,10349,0.0,opel,astra g,2003,hatchback,0,petrol,1.6,180000.0,4.0,manual,Front,silver,6,0,5.0,1,0
229,8154,0.0,toyota,ist,2002,hatchback,0,petrol,1.3,115000.0,4.0,automatic,Front,silver,7,0,3.0,0,1
230,282,289.0,ford,escape,2008,jeep,1,hybrid,0.8900000000000001,220474.0,4.0,automatic,Front,grey,0,0,6.0,1,0
231,7527,640.0,volkswagen,passat,2013,sedan,1,diesel,2.0,132310.0,4.0,automatic,Front,grey,12,0,3.0,1,0
232,3450,1249.0,toyota,camry,2017,sedan,1,petrol,2.5,60762.0,4.0,automatic,Front,white,12,0,1.0,1,0
233,22063,836.0,hyundai,tucson,2010,jeep,1,diesel,2.0,142264.0,4.0,automatic,Front,white,4,0,4.0,1,0
234,2901,503.0,honda,civic,2012,sedan,1,hybrid,1.5,146403.0,4.0,automatic,Front,white,0,0,4.0,1,0
235,4704,585.0,toyota,corolla,2013,sedan,1,petrol,1.8,227371.0,4.0,automatic,Front,silver,12,0,6.0,1,0
236,5331,0.0,volkswagen,passat,2002,sedan,1,petrol,2.8,175000.0,6.0,manual,Front,grey,6,0,5.0,1,0
237,941,642.0,volkswagen,jetta,2012,sedan,1,diesel,2.0,203440.0,4.0,automatic,Front,black,12,0,5.0,1,0
238,16900,502.0,honda,fit,2013,hatchback,1,petrol,1.5,70000.0,4.0,automatic,Front,blue,4,0,2.0,1,0
239,18189,0.0,nissan,rogue,2010,jeep,1,petrol,2.5,122000.0,4.0,automatic,4x4,silver,4,0,3.0,1,0
240,5331,0.0,mazda,mpv,2000,minivan,0,petrol,2.5,127000.0,4.0,automatic,Front,green,4,0,3.0,1,0
241,42651,1017.0,mercedes-benz,gla 250,2017,jeep,1,petrol,2.0,44995.0,4.0,automatic,4x4,black,0,0,1.0,1,0
242,15524,586.0,toyota,prius,2012,hatchback,0,hybrid,1.8,122324.0,4.0,automatic,Front,red,7,0,3.0,1,0
243,17249,0.0,bmw,530,2007,sedan,1,petrol,3.0,111111.0,6.0,tiptronic,Rear,grey,10,0,3.0,1,0
244,73071,0.0,lexus,gs 350,2013,sedan,1,petrol,3.41,56000.0,6.0,tiptronic,Rear,black,12,0,1.0,1,0
245,862,333.0,ford,fusion,2014,sedan,1,hybrid,2.0,186048.0,4.0,automatic,Front,black,0,0,5.0,1,0
246,28909,831.0,hyundai,elantra,2017,sedan,1,diesel,1.6,98000.0,4.0,automatic,Front,white,4,0,2.0,1,0
247,8467,642.0,hyundai,sonata,2012,sedan,1,lpg,2.0,343306.2,4.0,automatic,Front,black,4,0,9.0,1,0
248,14426,639.0,hyundai,sonata,2014,sedan,1,lpg,2.0,169024.0,4.0,automatic,Front,white,4,0,4.0,1,0
249,9000,1325.0,volkswagen,sharan,2011,minivan,0,petrol,1.4,126000.0,4.0,automatic,Front,silver,6,0,3.0,0,1
250,30734,1053.0,mercedes-benz,e 350,2014,sedan,1,diesel,3.41,200179.0,6.0,automatic,4x4,black,12,0,5.0,1,0
251,22580,779.0,toyota,camry,2013,sedan,1,petrol,2.5,156666.0,4.0,automatic,Front,black,12,0,4.0,1,0
252,862,259.0,chevrolet,volt,2014,jeep,1,hybrid,1.4,133195.0,4.0,automatic,Front,black,0,0,3.0,1,0
253,7464,247.0,honda,fit,2014,hatchback,1,hybrid,1.3,114950.0,4.0,automatic,Front,blue,4,0,3.0,1,0
254,1333,1091.0,ford,fusion,2016,sedan,1,petrol,2.5,154850.0,4.0,automatic,Front,black,12,0,4.0,1,0
255,59865,879.0,hyundai,tucson,2019,jeep,1,diesel,1.6,13000.0,4.0,automatic,Front,white,4,0,0.0,1,0
256,49237,1342.0,toyota,tacoma,2017,jeep,1,petrol,2.7,94262.0,4.0,automatic,Rear,white,12,0,2.0,1,0
257,68223,1327.0,hyundai,h1,2018,universal,1,diesel,2.5,27406.0,4.0,automatic,Front,yellow,4,0,0.0,1,0
258,392,1017.0,mercedes-benz,e 300,2017,sedan,1,petrol,2.0,1600.0,4.0,automatic,Rear,black,12,0,0.0,1,0
259,7683,0.0,nissan,tiida,2006,sedan,1,cng,1.8,200000.0,4.0,variator,Front,silver,2,0,5.0,1,0
260,22266,0.0,ford,fusion,2013,sedan,1,petrol,1.6,85500.0,4.0,automatic,Front,black,8,0,2.0,1,0
261,2430,1598.0,mercedes-benz,e 350,2008,sedan,1,diesel,3.0,175614.0,6.0,automatic,Rear,black,12,0,5.0,1,0
262,282,333.0,ford,fusion,2014,sedan,1,hybrid,2.0,0.0,4.0,automatic,Front,silver,0,0,0.0,1,0
263,392,629.0,nissan,juke,2015,jeep,1,petrol,1.6,85944.0,4.0,automatic,4x4,black,0,0,2.0,1,0
264,33556,765.0,mercedes-benz,c 300,2015,sedan,1,petrol,2.0,0.0,4.0,automatic,Rear,black,12,0,0.0,1,0
265,39161,831.0,ssangyong,actyon,2017,jeep,1,diesel,1.6,73000.0,4.0,automatic,Front,white,4,0,2.0,1,0
266,16308,0.0,ford,transit,2008,microbus,0,diesel,2.2,180000.0,4.0,manual,Front,white,2,0,5.0,1,0
267,17719,0.0,toyota,camry,2009,sedan,1,hybrid,2.4,92000.0,4.0,tiptronic,Front,sky blue,8,0,2.0,1,0
268,43278,1514.0,lexus,gx 460,2011,jeep,1,petrol,3.41,160138.0,8.0,automatic,4x4,white,0,0,4.0,1,0
269,470,1058.0,hyundai,santa fe,2012,jeep,1,petrol,3.41,197923.0,6.0,automatic,4x4,red,12,0,5.0,1,0
270,20385,738.0,chevrolet,cruze,2017,sedan,0,petrol,1.4,42000.0,4.0,tiptronic,Front,black,12,0,1.0,1,0
271,941,1935.0,toyota,tundra,2016,jeep,1,petrol,3.41,254805.0,8.0,automatic,4x4,white,12,0,7.0,1,0
272,49858,1077.0,hyundai,tucson,2019,jeep,1,diesel,2.0,48000.0,4.0,automatic,Front,white,4,0,1.0,1,0
273,8781,0.0,nissan,elgrand,1998,minivan,1,diesel,3.2,230000.0,4.0,automatic,4x4,white,4,0,6.0,0,1
274,220,1055.0,mercedes-benz,c 350,2013,sedan,1,petrol,3.41,159250.0,6.0,automatic,Rear,black,12,0,4.0,1,0
275,9722,765.0,hyundai,sonata,2015,sedan,1,lpg,2.0,343306.2,4.0,automatic,Front,orange,4,0,9.0,1,0
276,21326,0.0,mercedes-benz,cls 500,2006,sedan,1,petrol,3.41,2000.0,8.0,automatic,Rear,grey,12,0,0.0,1,0
277,51075,1017.0,hyundai,tucson,2017,jeep,1,diesel,2.0,40800.0,4.0,automatic,Front,white,4,0,1.0,1,0
278,15241,707.0,hyundai,genesis,2011,coupe,1,petrol,2.0,117492.0,4.0,automatic,Front,grey,4,0,3.0,1,0
279,2587,382.0,ford,fusion,2015,sedan,1,hybrid,2.0,88795.0,4.0,automatic,Front,black,0,0,2.0,1,0
280,15524,1347.0,hyundai,h1,2008,minivan,1,diesel,2.5,56769.0,4.0,automatic,Front,silver,4,0,1.0,1,0
281,27911,0.0,mercedes-benz,c 250,2014,sedan,1,petrol,1.8,70000.0,4.0,tiptronic,Rear,beige,8,0,2.0,1,0
282,4861,779.0,toyota,camry,2013,sedan,1,hybrid,2.5,136861.0,4.0,automatic,Front,blue,12,0,3.0,1,0
283,29793,0.0,mercedes-benz,s 350,2005,sedan,1,petrol,3.41,263000.0,4.0,automatic,Rear,black,0,0,7.0,1,0
284,18208,531.0,hyundai,elantra,2012,sedan,1,petrol,1.6,95665.0,4.0,automatic,Front,grey,4,0,2.0,1,0
285,549,481.0,hyundai,sonata,2017,sedan,1,hybrid,2.0,107387.0,4.0,automatic,Front,silver,12,0,3.0,1,0
286,34497,779.0,toyota,rav 4 le,2013,jeep,0,petrol,2.5,65350.0,4.0,tiptronic,Front,white,12,0,1.0,1,0
287,6272,1522.0,opel,zafira,2000,goods wagon,0,petrol,1.8,130000.0,4.0,manual,Front,silver,0,0,3.0,1,0
288,4924,1282.0,chevrolet,captiva,2007,jeep,1,diesel,2.0,183923.0,4.0,automatic,Front,silver,4,0,5.0,1,0
289,4704,0.0,opel,vectra b,2000,hatchback,0,diesel,2.0,11111.0,4.0,manual,Front,red,2,0,0.0,1,0
290,43576,1091.0,hyundai,h1,2016,universal,1,diesel,2.5,97129.0,4.0,automatic,Front,silver,4,0,2.0,1,0
291,7840,0.0,mercedes-benz,c 200,2001,sedan,1,cng,2.0,140000.0,4.0,manual,Rear,black,4,0,4.0,1,0
292,28225,1079.0,toyota,chr,2018,jeep,0,petrol,2.0,24000.0,4.0,automatic,Front,grey,8,0,0.0,1,0
293,700,0.0,opel,astra,1992,sedan,0,petrol,1.1,0.0,4.0,manual,Front,white,2,0,0.0,1,0
294,2352,0.0,mazda,323,1998,hatchback,0,petrol,1.5,300000.0,4.0,manual,Front,silver,2,0,8.0,1,0
295,18817,738.0,chevrolet,cruze,2017,hatchback,1,petrol,1.4,29094.0,4.0,automatic,Front,grey,0,0,0.0,1,0
296,4861,382.0,ford,fusion,2015,sedan,1,hybrid,2.0,148709.0,4.0,automatic,Front,red,12,0,4.0,1,0
297,13172,1399.0,lexus,rx 450,2010,jeep,1,hybrid,3.41,186005.0,6.0,automatic,4x4,silver,12,0,5.0,1,0
298,37320,1055.0,mercedes-benz,e 350 ამგ,2013,sedan,1,petrol,3.41,156800.0,4.0,tiptronic,4x4,black,12,0,4.0,1,0
299,706,1017.0,ford,escape,2017,jeep,1,petrol,2.0,251430.0,4.0,automatic,Front,blue,12,0,7.0,1,0
300,39201,456.0,toyota,camry,2015,sedan,1,hybrid,2.5,35000.0,4.0,automatic,Front,grey,10,0,1.0,1,0
301,36426,880.0,hyundai,elantra,2018,sedan,1,lpg,1.6,35643.0,4.0,automatic,Front,white,4,0,1.0,1,0
302,8467,0.0,honda,civic,2006,hatchback,0,petrol,1.8,250000.0,4.0,manual,Front,grey,4,0,7.0,0,1
303,7840,0.0,mercedes-benz,clk 320,2000,coupe,1,petrol,3.2,255000.0,6.0,tiptronic,Rear,silver,4,0,7.0,1,0
304,12701,900.0,honda,cr-v,2015,jeep,1,petrol,2.4,117158.0,4.0,automatic,Front,white,12,0,3.0,1,0
305,8154,781.0,subaru,forester,2012,jeep,1,petrol,2.5,281659.0,4.0,automatic,4x4,blue,0,0,8.0,1,0
306,46414,456.0,toyota,avalon,2015,sedan,1,hybrid,2.5,63645.0,4.0,tiptronic,Front,white,12,0,1.0,1,0
307,45160,798.0,mercedes-benz,ml 250,2015,jeep,1,diesel,2.1,197338.0,4.0,automatic,4x4,white,12,0,5.0,1,0
308,100,0.0,bmw,330,2007,cabriolet,1,petrol,3.0,1123.0,6.0,tiptronic,4x4,black,12,0,0.0,1,0
309,1176,639.0,mitsubishi,colt lancer,2014,hatchback,1,petrol,2.0,136634.0,4.0,automatic,Front,silver,12,0,3.0,1,0
310,12231,0.0,hyundai,elantra,2013,coupe,0,petrol,1.8,77000.0,6.0,manual,Front,beige,0,0,2.0,1,0
311,5802,988.0,toyota,prius,2007,hatchback,1,hybrid,1.5,140000.0,4.0,variator,Front,green,12,0,4.0,1,0
312,2901,1277.0,hyundai,sonata,2018,sedan,1,petrol,2.4,45494.0,4.0,automatic,Front,white,12,0,1.0,1,0
313,1882,442.0,toyota,prius,2017,sedan,1,hybrid,1.8,47672.0,4.0,automatic,Front,white,12,0,1.0,1,0
314,22894,0.0,nissan,pathfinder,2010,sedan,0,petrol,3.41,109100.0,12.0,automatic,4x4,blue,12,0,3.0,1,0
315,11290,0.0,honda,fit,2013,sedan,0,hybrid,1.3,145000.0,4.0,automatic,Front,silver,8,0,4.0,0,1
316,6586,0.0,bmw,318,1997,sedan,0,lpg,1.8,270000.0,4.0,manual,Rear,green,2,0,7.0,1,0
317,14426,0.0,toyota,camry,2006,sedan,1,hybrid,2.4,188800.0,4.0,variator,Front,grey,8,0,5.0,1,0
318,36065,1051.0,mitsubishi,outlander,2016,jeep,1,petrol,2.4,39000.0,4.0,variator,Front,silver,12,0,1.0,1,0
319,27284,0.0,toyota,camry se,2014,sedan,1,petrol,2.5,52000.0,4.0,tiptronic,Front,black,12,0,1.0,1,0
320,21639,1091.0,subaru,forester,2016,jeep,0,petrol,2.5,34000.0,4.0,variator,4x4,white,7,0,0.0,1,0
321,7840,790.0,hyundai,i30,2009,hatchback,1,petrol,1.6,140000.0,4.0,automatic,Front,silver,4,0,4.0,1,0
322,7840,0.0,mercedes-benz,e 200,1998,sedan,0,cng,2.0,180003.0,4.0,manual,Rear,black,4,0,5.0,1,0
323,282,289.0,ford,escape,2008,jeep,1,hybrid,0.8900000000000001,220474.0,4.0,automatic,Front,grey,0,0,6.0,1,0
324,1646,1292.0,mercedes-benz,gle 350,2016,jeep,1,petrol,3.0,59099.0,6.0,automatic,4x4,white,0,0,1.0,1,0
325,24198,640.0,hyundai,tucson,2013,jeep,1,diesel,2.0,124000.0,4.0,automatic,Front,silver,4,0,3.0,1,0
326,25365,502.0,honda,fit,2013,hatchback,1,petrol,1.5,34682.0,4.0,automatic,Front,grey,4,0,1.0,1,0
327,1725,777.0,chevrolet,malibu,2014,sedan,1,petrol,2.5,310061.0,4.0,automatic,Front,blue,12,0,9.0,1,0
328,314,1399.0,acura,tl,2010,sedan,1,petrol,3.41,162453.0,6.0,automatic,Front,silver,12,0,4.0,1,0
329,17249,586.0,toyota,prius,2012,sedan,0,hybrid,1.8,22400.0,4.0,automatic,Front,white,8,0,0.0,1,0
330,470,1399.0,mercedes-benz,e 350,2010,sedan,1,petrol,3.41,229904.0,6.0,automatic,4x4,black,12,0,6.0,1,0
331,31361,639.0,hyundai,sonata,2014,sedan,1,petrol,2.0,62000.0,4.0,tiptronic,Front,white,12,0,1.0,1,0
332,4704,1047.0,hyundai,elantra,2007,sedan,1,diesel,1.6,54279.0,4.0,automatic,Front,silver,4,0,1.0,1,0
333,12720,645.0,chevrolet,cruze,2011,sedan,1,petrol,1.8,135759.0,4.0,automatic,Front,grey,4,0,3.0,1,0
334,26372,640.0,hyundai,tucson,2013,jeep,1,diesel,2.0,120534.0,4.0,automatic,Front,silver,4,0,3.0,1,0
335,13485,0.0,bmw,x5,2003,jeep,1,lpg,3.0,189000.0,6.0,tiptronic,4x4,black,10,0,5.0,0,1
336,25591,528.0,hyundai,elantra,2014,sedan,1,petrol,1.6,140000.0,4.0,automatic,Front,white,4,0,4.0,1,0
337,6429,1211.0,mercedes-benz,c 300,2010,sedan,1,petrol,3.0,108517.0,6.0,automatic,4x4,white,12,0,3.0,1,0
338,251,1493.0,lexus,rx 350,2016,jeep,1,petrol,3.41,107030.0,6.0,automatic,4x4,grey,12,0,3.0,1,0
339,39829,1811.0,lexus,gx 460,2010,jeep,1,petrol,3.41,155821.0,8.0,automatic,4x4,black,0,0,4.0,1,0
340,13172,1793.0,mercedes-benz,e 350,2011,sedan,1,diesel,3.41,325811.0,8.0,automatic,4x4,black,12,0,9.0,1,0
341,627,1077.0,toyota,chr,2019,jeep,1,petrol,2.0,24339.0,4.0,automatic,Front,blue,12,0,0.0,1,0
342,8097,790.0,daewoo,lacetti,2009,sedan,1,petrol,1.6,130000.0,4.0,automatic,Front,black,4,0,3.0,1,0
343,12388,919.0,bmw,x5,2012,jeep,1,diesel,3.0,343306.2,6.0,automatic,4x4,black,12,0,9.0,1,0
344,18503,0.0,hyundai,sonata,2012,sedan,0,hybrid,2.0,280480.0,4.0,automatic,Front,silver,9,0,8.0,1,0
345,12231,574.0,honda,insight,2010,sedan,0,hybrid,1.3,150000.0,4.0,variator,Front,black,12,0,4.0,1,0
346,17054,862.0,hyundai,h1,2011,universal,1,diesel,2.5,237853.0,4.0,automatic,Front,silver,4,0,6.0,1,0
347,5300,0.0,honda,stream,2001,universal,0,petrol,2.0,111000.0,4.0,automatic,Front,black,6,0,3.0,0,1
348,9565,765.0,hyundai,sonata,2015,sedan,1,lpg,2.0,42000.0,4.0,automatic,Front,orange,4,0,1.0,1,0
349,24302,765.0,chevrolet,malibu,2015,sedan,1,diesel,2.0,60618.0,4.0,automatic,Front,black,4,0,1.0,1,0
350,18817,0.0,toyota,camry,2009,sedan,1,petrol,2.4,230400.0,4.0,automatic,Front,silver,12,0,6.0,1,0
351,1960,777.0,nissan,altima,2014,sedan,1,petrol,2.5,127918.0,4.0,automatic,Front,red,12,0,3.0,1,0
352,17249,1051.0,hyundai,sonata,2016,sedan,0,petrol,2.4,77000.0,4.0,tiptronic,Front,silver,10,0,2.0,1,0
353,15530,891.0,hyundai,sonata,2016,sedan,1,lpg,2.0,280016.0,4.0,automatic,Front,silver,4,0,8.0,1,0
354,11290,891.0,hyundai,sonata,2016,sedan,1,lpg,2.0,270874.0,4.0,automatic,Front,silver,4,0,7.0,1,0
355,24148,0.0,toyota,prius,2013,hatchback,0,hybrid,1.8,118000.0,4.0,automatic,Front,sky blue,12,0,3.0,1,0
356,10036,639.0,hyundai,sonata,2014,sedan,1,lpg,2.0,343306.2,4.0,automatic,Front,silver,4,0,9.0,1,0
357,18817,697.0,hyundai,elantra,2015,sedan,0,petrol,1.8,85000.0,4.0,tiptronic,Front,black,12,0,2.0,1,0
358,10349,308.0,lexus,ct 200h,2014,hatchback,1,hybrid,1.8,132563.0,4.0,automatic,Front,red,0,0,3.0,1,0
359,549,1399.0,lexus,rx 350,2010,jeep,1,petrol,3.41,138211.0,6.0,automatic,4x4,black,12,0,4.0,1,0
360,9252,765.0,hyundai,sonata,2015,sedan,1,lpg,2.0,343306.2,4.0,automatic,Front,orange,4,0,9.0,1,0
361,55823,930.0,hyundai,tucson,2018,jeep,1,diesel,1.7,38577.0,4.0,automatic,Front,black,4,0,1.0,1,0
362,25089,0.0,toyota,camry,2013,sedan,1,petrol,2.5,132800.0,6.0,tiptronic,Rear,blue,12,0,3.0,1,0
363,18669,862.0,hyundai,h1,2011,minivan,1,diesel,2.5,52686.0,4.0,automatic,Front,silver,4,0,1.0,1,0
364,941,1058.0,lexus,rx 450,2012,jeep,1,hybrid,3.41,232357.0,6.0,automatic,4x4,black,12,0,6.0,1,0
365,15053,1998.0,ford,transit,2001,microbus,0,diesel,2.4,253206.0,4.0,manual,Rear,white,2,0,7.0,1,0
366,10660,271.0,honda,fit,2014,hatchback,1,hybrid,1.5,76525.0,4.0,automatic,Front,blue,4,0,2.0,1,0
367,37000,891.0,hyundai,tucson,2016,jeep,1,diesel,2.0,80000.0,4.0,automatic,Front,silver,4,0,2.0,1,0
368,18826,707.0,ssangyong,rexton,2011,jeep,1,diesel,2.0,186412.0,4.0,automatic,Front,silver,4,0,5.0,1,0
369,14583,1172.0,mercedes-benz,e 350,2011,sedan,1,diesel,3.41,230696.0,6.0,automatic,4x4,black,12,0,6.0,1,0
370,21012,0.0,mercedes-benz,vito,2007,minivan,0,diesel,2.2,285000.0,4.0,manual,Rear,red,4,0,8.0,1,0
371,5645,706.0,mitsubishi,i,2011,hatchback,0,petrol,0.8900000000000001,92000.0,3.0,automatic,Front,brown,2,0,2.0,0,1
372,18826,836.0,ssangyong,actyon,2010,jeep,1,diesel,2.0,120000.0,4.0,automatic,Front,silver,4,0,3.0,1,0
373,22649,707.0,hyundai,tucson,2011,jeep,1,diesel,2.0,142000.0,4.0,automatic,Front,white,4,0,4.0,1,0
374,16590,862.0,hyundai,h1,2011,minivan,1,diesel,2.5,42415.0,4.0,automatic,Front,white,4,0,1.0,1,0
375,31988,394.0,toyota,camry,2014,sedan,0,hybrid,2.5,51000.0,4.0,automatic,Front,grey,12,0,1.0,1,0
376,8624,966.0,daewoo,lacetti,2009,sedan,1,petrol,2.0,19999.0,4.0,automatic,Front,grey,4,0,0.0,1,0
377,21012,456.0,toyota,camry,2015,sedan,0,hybrid,2.5,89000.0,4.0,variator,Front,silver,0,0,2.0,1,0
378,10663,1266.0,honda,fit,2014,hatchback,0,hybrid,1.5,114000.0,4.0,automatic,Front,white,8,0,3.0,0,1
379,220,1053.0,mercedes-benz,e 350,2014,sedan,1,diesel,3.41,95987.0,6.0,automatic,4x4,black,12,0,2.0,1,0
380,13485,1481.0,volkswagen,gti,2006,hatchback,0,petrol,2.0,161000.0,4.0,manual,Front,black,8,0,4.0,1,0
381,5331,0.0,mitsubishi,colt,2003,hatchback,0,petrol,1.3,241589.0,4.0,variator,Front,sky blue,5,0,7.0,0,1
382,7370,0.0,opel,zafira,2000,minivan,0,petrol,1.8,260000.0,4.0,manual,Front,silver,6,0,7.0,1,0
383,11900,1677.0,ford,transit,2003,microbus,1,diesel,2.0,195000.0,6.0,manual,Front,yellow,4,0,5.0,1,0
384,17249,697.0,volkswagen,jetta,2015,sedan,1,petrol,1.8,55000.0,4.0,tiptronic,Front,black,10,0,1.0,1,0
385,4391,0.0,mitsubishi,pajero mini,2006,jeep,0,petrol,0.8900000000000001,314000.0,3.0,manual,4x4,silver,2,0,9.0,0,1
386,17876,1661.0,ford,c-max,2013,hatchback,1,hybrid,2.0,120000.0,4.0,tiptronic,Front,silver,10,0,3.0,0,1
387,11604,0.0,honda,fit,2010,hatchback,0,hybrid,1.3,157000.0,4.0,tiptronic,Front,white,2,0,4.0,0,1
388,13799,0.0,bmw,750,2005,sedan,1,petrol,3.41,240000.0,8.0,tiptronic,Rear,black,12,0,6.0,1,0
389,40769,1249.0,toyota,rav 4 s p o r t,2017,jeep,0,petrol,2.5,76000.0,4.0,tiptronic,4x4,black,12,0,2.0,1,0
390,7997,1850.0,lexus,rx 400,2008,jeep,1,hybrid,3.41,244731.0,6.0,automatic,Front,black,12,0,7.0,1,0
391,7840,0.0,mercedes-benz,e 250,1995,sedan,0,diesel,2.5,343306.2,2.0,manual,Front,white,2,0,9.0,1,0
392,14113,862.0,volkswagen,jetta,2011,sedan,1,petrol,2.5,156800.0,4.0,automatic,Front,blue,12,0,4.0,1,0
393,11917,0.0,honda,fit,2011,hatchback,0,hybrid,1.3,188000.0,4.0,automatic,Front,blue,8,0,5.0,0,1
394,12777,640.0,hyundai,sonata,2013,sedan,1,petrol,2.0,162558.0,4.0,automatic,Front,black,4,0,4.0,1,0
395,18817,0.0,toyota,prius c,2013,hatchback,0,hybrid,1.5,130000.0,4.0,automatic,Front,red,12,0,3.0,1,0
396,23521,781.0,toyota,camry,2012,sedan,1,hybrid,2.5,83000.0,4.0,variator,Front,silver,10,0,2.0,1,0
397,22580,1286.0,audi,q5,2010,jeep,1,petrol,3.2,150400.0,6.0,tiptronic,4x4,grey,7,0,4.0,1,0
398,392,690.0,lexus,rx 450,2016,jeep,1,hybrid,3.41,27038.0,6.0,automatic,4x4,white,12,0,0.0,1,0
399,12544,645.0,toyota,prius,2011,hatchback,0,hybrid,1.8,284678.0,4.0,automatic,Front,silver,12,0,8.0,1,0
400,9722,473.0,chevrolet,cruze,2014,sedan,0,petrol,1.4,121000.0,4.0,tiptronic,Front,green,10,0,3.0,1,0
401,3450,831.0,hyundai,sonata,2011,sedan,1,hybrid,2.4,224349.0,4.0,automatic,Front,grey,0,0,6.0,1,0
402,1882,308.0,toyota,prius,2014,hatchback,1,hybrid,1.8,263392.0,4.0,automatic,Front,red,12,0,7.0,1,0
403,15991,1408.0,ford,transit,2007,microbus,0,diesel,2.2,280000.0,4.0,manual,Front,white,2,0,8.0,1,0
404,11133,394.0,toyota,camry,2014,sedan,1,hybrid,2.5,179381.0,4.0,automatic,Front,black,12,0,5.0,1,0
405,34184,1058.0,mercedes-benz,e 350,2012,sedan,1,petrol,3.41,133000.0,6.0,automatic,Rear,black,12,0,3.0,1,0
406,21169,781.0,chevrolet,cruze,2018,sedan,0,petrol,1.4,25304.0,4.0,automatic,Front,brown,8,0,0.0,1,0
407,7495,1090.0,chevrolet,captiva,2008,jeep,1,diesel,2.0,71486.0,4.0,automatic,Front,black,4,0,2.0,1,0
408,4861,645.0,lexus,ct 200h,2011,hatchback,1,hybrid,1.8,95590.0,4.0,automatic,Front,white,12,0,2.0,1,0
409,13485,765.0,hyundai,sonata,2015,sedan,1,lpg,2.0,72369.0,4.0,automatic,Front,silver,4,0,2.0,1,0
410,81539,1935.0,lexus,gx 460,2016,jeep,1,petrol,3.41,155976.0,8.0,automatic,4x4,white,0,0,4.0,1,0
411,20005,531.0,hyundai,elantra,2012,sedan,1,petrol,1.6,147718.0,4.0,automatic,Front,silver,4,0,4.0,1,0
412,3000,0.0,subaru,outback,2003,goods wagon,0,petrol,2.5,1000.0,6.0,tiptronic,4x4,blue,6,0,0.0,0,1
413,11917,0.0,toyota,camry,2007,sedan,0,hybrid,2.4,200000.0,4.0,variator,Front,grey,12,0,5.0,1,0
414,84675,0.0,mercedes-benz,glc 300,2018,sedan,1,petrol,2.0,4500.0,6.0,tiptronic,Rear,black,12,0,0.0,1,0
415,7840,0.0,mercedes-benz,e 200,1998,sedan,0,cng,2.0,180003.0,4.0,manual,Rear,black,4,0,5.0,1,0
416,627,586.0,lexus,ct 200h,2012,hatchback,1,hybrid,1.8,192683.0,4.0,automatic,Front,white,0,0,5.0,1,0
